Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,SMA_50,SMA_200,Volume_MA
2017-05-09 00:00:00-04:00,35.55249403747193,35.78586225291136,35.4554511904516,35.580223083496094,156521600,0.0,0.0,80.46381900578969,0.6032331707791343,32.94707130432129,28.034281845092774,102437800.0
2017-05-10 00:00:00-04:00,35.4970453320954,35.56867194825436,35.145840106230295,35.41155242919922,103222800,0.0,0.0,76.6452117056207,0.6587989569950352,33.0222566986084,28.10054256439209,101523060.0
2017-05-11 00:00:00-04:00,35.36978271379286,35.74563982195557,35.337301584956826,35.717796325683594,109020400,0.1575,0.0,78.62835837840956,0.7192554370034543,33.09062782287597,28.16909707069397,102904080.0
2017-05-12 00:00:00-04:00,35.89181032003133,36.29086629146974,35.884850329613776,36.21662521362305,130108000,0.0,0.0,81.39902041785135,0.7982175997288223,33.17281097412109,28.232997579574587,105844900.0
2017-05-15 00:00:00-04:00,36.19573970097141,36.344225388633426,35.973012939567404,36.123817443847656,104038800,0.0,0.0,79.33817553414022,0.8435825763580311,33.24934898376465,28.294851865768432,107730420.0
2017-05-16 00:00:00-04:00,36.17950585219005,36.207345816128424,35.896454418221445,36.07046127319336,80194000,0.0,0.0,78.11373269136364,0.8652551276095366,33.326852798461914,28.356587324142456,108800620.0
2017-05-17 00:00:00-04:00,35.63659927380828,35.86164838463973,34.73408401394015,34.85936737060547,203070800,0.0,0.0,56.717001935212764,0.7757631099778166,33.379302978515625,28.410172948837282,115488480.0
2017-05-18 00:00:00-04:00,35.09602929903596,35.57628645594224,35.063548155767805,35.39067840576172,134272800,0.0,0.0,61.67653208011988,0.7391914623873319,33.44478233337402,28.468202190399168,117538200.0
2017-05-19 00:00:00-04:00,35.5855513624464,35.72475467671366,35.411544564479314,35.51130676269531,107843200,0.0,0.0,62.72094761492481,0.711737402721262,33.51415328979492,28.525343437194824,119466180.0
2017-05-22 00:00:00-04:00,35.72941537506011,35.86398113051497,35.476526206788755,35.72709655761719,91865600,0.0,0.0,64.58053540701741,0.699330844996922,33.58571411132812,28.582819776535032,120632600.0
2017-05-23 00:00:00-04:00,35.93821037343643,35.93821037343643,35.56931673150193,35.68300247192383,79675600,0.0,0.0,63.87932833726146,0.6781235482630308,33.65611587524414,28.63823314666748,120842080.0
2017-05-24 00:00:00-04:00,35.69227942289396,35.768842851420054,35.420829198216694,35.57627487182617,76712000,0.0,0.0,62.12114097458858,0.6452663585262641,33.72535331726074,28.692094316482542,120669440.0
2017-05-25 00:00:00-04:00,35.666768125919795,35.81061621627435,35.50436241762813,35.699249267578125,76942400,0.0,0.0,63.372089930730795,0.6219800065870587,33.790257415771485,28.746066846847533,121667300.0
2017-05-26 00:00:00-04:00,35.72940324238091,35.78508670371627,35.56931638869759,35.638919830322266,87710400,0.0,0.0,62.28534447883125,0.5918350178326577,33.85289207458496,28.80066470146179,121880740.0
2017-05-30 00:00:00-04:00,35.59484499988018,35.82917297765768,35.57396502506591,35.65284729003906,80507600,0.0,0.0,62.44545491003372,0.562583612970208,33.91903984069824,28.855412282943725,119185540.0
2017-05-31 00:00:00-04:00,35.722459394582664,35.76886052990759,35.35356558950685,35.44172668457031,97804800,0.0,0.0,58.39827164281547,0.5164131065822275,33.9741724395752,28.90881817817688,115005340.0
2017-06-01 00:00:00-04:00,35.536835236080066,35.573957543617595,35.3164272878654,35.539154052734375,65616400,0.0,0.0,59.696438432274924,0.4821265670539461,34.03874000549317,28.961223459243776,109146760.0
2017-06-02 00:00:00-04:00,35.631962843537316,36.065818786621094,35.471875976360536,36.065818786621094,111082800,0.0,0.0,65.89239417243917,0.4917827149466305,34.106539001464846,29.016376514434814,110026520.0
2017-06-05 00:00:00-04:00,35.80828605555389,35.83380719987951,35.60412044112713,35.71316146850586,101326800,0.0,0.0,59.316650910349665,0.46561150384541605,34.1695955657959,29.06994938850403,109627320.0
2017-06-06 00:00:00-04:00,35.70619176790843,36.149329907878446,35.678351814461834,35.833797454833984,106499600,0.0,0.0,60.75928161900642,0.4494242632442038,34.236358642578125,29.12428565979004,105201820.0
2017-06-07 00:00:00-04:00,35.96605159431426,36.1887783473258,35.84076469808959,36.0472526550293,84278400,0.0,0.0,63.242950318830424,0.448648073464021,34.30628173828125,29.179368772506713,101589660.0
2017-06-08 00:00:00-04:00,36.019423740514945,36.08670484231927,35.82221452940671,35.959102630615234,85003200,0.0,0.0,61.51148689908847,0.4358952382304011,34.36094841003418,29.234983882904054,100678680.0
2017-06-09 00:00:00-04:00,36.00550639611998,36.00550639611998,33.87798257029216,34.564727783203125,259530800,0.0,0.0,41.94775482640417,0.30970405199192896,34.386248931884765,29.283238029479982,108204200.0
2017-06-12 00:00:00-04:00,33.81301415713416,33.89421523399402,33.06362206785271,33.73876953125,289229200,0.0,0.0,34.87250382381647,0.14141851501689473,34.39590835571289,29.32830079078674,116160260.0
2017-06-13 00:00:00-04:00,34.142462655827934,34.2097437423721,33.676122062916065,34.010215759277344,136661600,0.0,0.0,38.541326414836476,0.029613095235035303,34.41224433898926,29.37524724006653,117791400.0
2017-06-14 00:00:00-04:00,34.22133663456883,34.22133663456883,33.3721826182651,33.678436279296875,126124800,0.0,0.0,35.880758558788685,-0.08478795393990879,34.42175964355469,29.42125575065613,120087940.0
2017-06-15 00:00:00-04:00,33.25155501532048,33.52068295447054,32.994024702203426,33.476600646972656,128661600,0.0,0.0,34.328255660535135,-0.1895530092459765,34.42229385375977,29.466392431259155,116367480.0
2017-06-16 00:00:00-04:00,33.35827088059254,33.525317729657,32.99169604737768,33.007938385009766,201444400,0.0,0.0,30.97665581291497,-0.30685990812673936,34.4169206237793,29.510124197006224,119726060.0
2017-06-19 00:00:00-04:00,33.330423064225315,34.04501140788911,33.330423064225315,33.952205657958984,130165600,0.0,0.0,43.0428042106775,-0.31994387940059,34.4320964050293,29.558462867736818,120842180.0
2017-06-20 00:00:00-04:00,34.075187273103715,34.075187273103715,33.62741125315838,33.64365005493164,99600400,0.0,0.0,40.54838518045015,-0.35116289212843554,34.44257949829102,29.604537734985353,121228920.0
2017-06-21 00:00:00-04:00,33.76196529026394,33.8895710035528,33.55083615920216,33.84316635131836,85063200,0.0,0.0,42.85449787942229,-0.35570454635298177,34.457838745117186,29.65046582221985,121498300.0
2017-06-22 00:00:00-04:00,33.81997198142515,34.03573877374179,33.66916392232728,33.78749084472656,76425200,0.0,0.0,42.36069857735624,-0.3596505603441713,34.47910079956055,29.696149854660035,121483960.0
2017-06-23 00:00:00-04:00,33.671480603015574,34.14245877583678,33.66683942993293,33.938289642333984,141757600,0.0,0.0,44.23497794267793,-0.3466140511509934,34.5025936126709,29.74183256149292,124724720.0
2017-06-26 00:00:00-04:00,34.14479139191816,34.402321729330055,33.72949650771373,33.831581115722656,102769600,0.0,0.0,43.165340217793556,-0.3409626053173369,34.52741767883301,29.79023186683655,125477680.0
2017-06-27 00:00:00-04:00,33.64365116570499,33.91046385671273,33.321158535145855,33.3466796875,99047600,0.0,0.0,38.59789318447388,-0.3713308160430131,34.538939514160155,29.838941822052004,126404680.0
2017-06-28 00:00:00-04:00,33.52300142879953,33.89885509731291,33.21442885223566,33.833892822265625,88329600,0.0,0.0,44.90591952992744,-0.35202587847022215,34.563116760253905,29.887444219589234,125930920.0
2017-06-29 00:00:00-04:00,33.5740403930402,33.67148379594912,33.01025640599368,33.33506774902344,125997600,0.0,0.0,40.33686503290517,-0.3726815499926772,34.57972076416016,29.930580034255982,128949980.0
2017-06-30 00:00:00-04:00,33.513714088391175,33.63204099616929,33.358268414814425,33.4139518737793,92096400,0.0,0.0,41.353099288171,-0.3783249345383837,34.58976905822754,29.969738597869874,128000660.0
2017-07-03 00:00:00-04:00,33.61349352621814,33.71093696393949,33.200517439607935,33.29331970214844,57111200,0.0,0.0,40.224760682048924,-0.3880580736198027,34.598190536499025,30.003945236206054,125789880.0
2017-07-05 00:00:00-04:00,33.33739642246375,33.59260437172023,33.11234725637412,33.430198669433594,86278400,0.0,0.0,42.1534707500486,-0.3803423182606238,34.603018569946286,30.039580154418946,124778820.0
2017-07-06 00:00:00-04:00,33.18194297823651,33.293306356681505,33.040417283475556,33.11465835571289,96515200,0.0,0.0,39.02727166304803,-0.3951341324696287,34.59742286682129,30.07517086982727,125390660.0
2017-07-07 00:00:00-04:00,33.154108868848056,33.583327248020424,33.154108868848056,33.451080322265625,76806800,0.0,0.0,43.811835101206775,-0.37538312766655935,34.602483673095705,30.1124551486969,124980840.0
2017-07-10 00:00:00-04:00,33.43482738099695,33.861723222218814,33.26313939390278,33.655235290527344,84362400,0.0,0.0,46.55273074692,-0.33934495688924216,34.61111915588379,30.150783081054687,116222420.0
2017-07-11 00:00:00-04:00,33.57867424849451,33.83852683386078,33.49747319196195,33.7642822265625,79127200,0.0,0.0,48.01152135595498,-0.29854384292826097,34.622582626342776,30.188431730270384,105717320.0
2017-07-12 00:00:00-04:00,33.84316613027823,33.915088384522775,33.5995594085281,33.81300735473633,99538000,0.0,0.0,48.68547795829137,-0.2592880443531911,34.62148063659668,30.22850980758667,103861140.0
2017-07-13 00:00:00-04:00,33.75733476658762,34.45104347027611,33.74341478259706,34.28399658203125,100797600,0.0,0.0,54.78690877553659,-0.18800543708876205,34.62550086975098,30.270748329162597,102594780.0
2017-07-14 00:00:00-04:00,34.33039583744347,34.645928438020356,34.18191011600604,34.578643798828125,80528400,0.0,0.0,58.14015233686205,-0.10651010712754783,34.63749366760254,30.31421974182129,100188120.0
2017-07-17 00:00:00-04:00,34.52759911588152,35.010174972615246,34.46959683558217,34.699283599853516,95174000,0.0,0.0,59.46570348759798,-0.03182301141086441,34.65434814453125,30.35731014251709,94874600.0
2017-07-18 00:00:00-04:00,34.61576565314673,34.831536010902305,34.49280108266514,34.8199348449707,71475200,0.0,0.0,60.80255295964023,0.03667977557207536,34.662386627197264,30.403029403686524,91940080.0
2017-07-19 00:00:00-04:00,34.912730369299176,35.13081950217448,34.78976582249554,35.03801727294922,83692000,0.0,0.0,63.16720935083575,0.1073289359749765,34.65607109069824,30.44884346008301,91144660.0
2017-07-20 00:00:00-04:00,35.149384286938314,35.205067754332376,34.845452883625036,34.880252838134766,68974800,0.0,0.0,60.33171337668466,0.14887252341684132,34.64207168579102,30.494475221633913,90340240.0
2017-07-21 00:00:00-04:00,34.799051397356024,34.90345479996306,34.541521116163516,34.864013671875,105010400,0.0,0.0,60.03299176958386,0.17842893309652652,34.63112091064453,30.539476470947264,91769500.0
2017-07-24 00:00:00-04:00,34.93594138266693,35.36747858219408,34.77817330554504,35.28627395629883,85972800,0.0,0.0,64.89967723885661,0.23323686726574522,34.62249046325684,30.586531810760498,88980260.0
2017-07-25 00:00:00-04:00,35.21899120640794,35.69228833526864,35.21899120640794,35.43708038330078,75415600,0.0,0.0,66.47000195084894,0.2855497287572675,34.60689956665039,30.633379850387573,87612560.0
2017-07-26 00:00:00-04:00,35.57860864023195,35.71317084727418,35.51132399653175,35.604129791259766,63124000,0.0,0.0,68.16879772216569,0.3366073396347389,34.59650581359863,30.680868587493897,85816380.0
2017-07-27 00:00:00-04:00,35.67141095788023,35.72709443481554,34.174952474512295,34.93130111694336,129905200,0.0,0.0,55.88698297149912,0.319100817560404,34.57372261047363,30.722715816497804,87895160.0
2017-07-28 00:00:00-04:00,34.77585483488103,34.854737104138636,34.613449121650966,34.68537139892578,68854800,0.0,0.0,52.185959937646665,0.28213007982485294,34.570242691040036,30.763047285079956,85038020.0
2017-07-31 00:00:00-04:00,34.778167945206754,34.877933714220624,34.36751432489266,34.506717681884766,79383600,0.0,0.0,49.615480958858775,0.23569766593960395,34.5525634765625,30.801295289993288,84402380.0
2017-08-01 00:00:00-04:00,34.59256125152247,34.85241033339182,34.43247439209287,34.81296920776367,141474400,0.0,0.0,53.81511222895402,0.22106330195786228,34.53859672546387,30.841486539840698,88620540.0
2017-08-02 00:00:00-04:00,36.954419546336645,37.06346413718461,36.23055208383855,36.45792007446289,279747200,0.0,0.0,68.83905722515934,0.3382995440227248,34.55321319580078,30.88915870666504,98293980.0
2017-08-03 00:00:00-04:00,36.437042487073036,36.474164805577196,35.96606413411134,36.09366989135742,108389200,0.0,0.0,63.88337472556885,0.3972390405036137,34.56142654418945,30.935101165771485,98887680.0
2017-08-04 00:00:00-04:00,36.20966014716039,36.51822911955738,36.12149556065968,36.28390121459961,82239600,0.0,0.0,65.28879179642556,0.454064916346951,34.57557907104492,30.98208631515503,99159320.0
2017-08-07 00:00:00-04:00,36.4393590208106,36.870896210885,36.348875587739144,36.845375061035156,87481200,0.0,0.0,69.10958858232706,0.5382020214515819,34.59850158691406,31.0322793674469,99315260.0
2017-08-08 00:00:00-04:00,36.79663841541217,37.546026689659826,36.720075000617484,37.140010833740234,144823600,0.0,0.0,70.91859544285424,0.6214917577869343,34.628523406982424,31.084014263153076,102600080.0
2017-08-09 00:00:00-04:00,36.949776311581175,37.416116973301776,36.914976354816375,37.367393493652344,104526000,0.0,0.0,72.26833215972889,0.6978035097487947,34.66281433105469,31.13741250038147,102849480.0
2017-08-10 00:00:00-04:00,37.243945192944345,37.267238638725885,36.01645807921951,36.17717361450195,163217200,0.1575,0.0,57.28169794414551,0.6546934275103524,34.67752326965332,31.18365800857544,105970460.0
2017-08-11 00:00:00-04:00,36.47531517491972,36.9341683844951,36.351867717935605,36.68028259277344,105028400,0.0,0.0,60.96649192667797,0.6535908778408057,34.700345840454105,31.231732444763182,107195460.0
2017-08-14 00:00:00-04:00,37.10885236838199,37.316151228789415,36.97608613268702,37.2322998046875,88490800,0.0,0.0,64.57693574246129,0.6893142888467949,34.72367546081543,31.28561110496521,106861300.0
2017-08-15 00:00:00-04:00,37.42096985308881,37.77966548996639,37.299850322653825,37.639915466308594,117862000,0.0,0.0,67.00392687931894,0.7419636318572032,34.762210540771484,31.34279814720154,109180640.0
2017-08-16 00:00:00-04:00,37.71911011424637,37.85187282362059,37.302180829366435,37.48851776123047,110686400,0.0,0.0,65.2166426867195,0.7626803813108936,34.795304946899414,31.400097942352296,110530360.0
2017-08-17 00:00:00-04:00,37.38836380228439,37.43261922350006,36.76413561275204,36.768795013427734,111762400,0.0,0.0,57.380722699269505,0.7128061580517624,34.809735794067386,31.45400513648987,112669740.0
2017-08-18 00:00:00-04:00,36.76878794908287,37.15077698722718,36.50325902688598,36.6849365234375,109712400,0.0,0.0,56.52847600753273,0.6589181986551935,34.82425247192383,31.509839086532594,112904840.0
2017-08-21 00:00:00-04:00,36.68494262303436,36.775781386413854,36.12826331840998,36.61739730834961,105474000,0.0,0.0,55.80952174042632,0.6038015044924023,34.86530586242676,31.565220890045165,113879900.0
2017-08-22 00:00:00-04:00,36.854957371464366,37.26722706602458,36.80604612622486,37.21598434448242,86418400,0.0,0.0,60.59319191772532,0.6014885133214207,34.934850158691404,31.624964427947997,114430040.0
2017-08-23 00:00:00-04:00,37.050622350639216,37.37670924800208,37.00636693869412,37.262577056884766,77596400,0.0,0.0,60.94756119053703,0.5965385683697377,34.99989738464355,31.686079750061037,115153660.0
2017-08-24 00:00:00-04:00,37.367394724546074,37.43960298887121,36.929507062848636,37.09720993041992,79275600,0.0,0.0,58.922303072395515,0.5726705664432146,35.06827285766602,31.74456226348877,112622180.0
2017-08-25 00:00:00-04:00,37.18572719842804,37.397685539940476,37.09721989471758,37.234642028808594,101920400,0.0,0.0,60.108689141738324,0.5584076489483891,35.14343368530273,31.80298426628113,114275460.0
2017-08-28 00:00:00-04:00,37.29984246277203,37.733074197574055,37.250927654646475,37.60962677001953,103864000,0.0,0.0,63.22924923955911,0.5707826912476364,35.23546745300293,31.86348822593689,115499480.0
2017-08-29 00:00:00-04:00,37.290525026344106,37.993941463572725,37.267231584971434,37.945030212402344,118067600,0.0,0.0,65.8058363624219,0.6007294213160748,35.315323944091794,31.929223613739012,114329140.0
2017-08-30 00:00:00-04:00,38.15233307291767,38.17329503991752,37.87515744009567,38.04751968383789,109078400,0.0,0.0,66.57654477591319,0.625521838078896,35.40340133666992,31.994735231399535,105795700.0
2017-08-31 00:00:00-04:00,38.115069771003085,38.320040729401555,38.077801677825,38.19892120361328,107140400,0.0,0.0,67.73352336962145,0.6498952563443439,35.49051643371582,32.064132652282716,105733260.0
2017-09-01 00:00:00-04:00,38.385246164315454,38.41785484717344,38.112729981699495,38.21055603027344,66364400,0.0,0.0,67.82569505305445,0.6625131598888032,35.578977737426754,32.13197786331177,104939500.0
2017-09-05 00:00:00-04:00,38.14068917207796,38.257149291687355,37.39767304031707,37.751712799072266,117874000,0.0,0.0,60.48732740178977,0.6282460953917592,35.65524620056152,32.19421599388122,106459140.0
2017-09-06 00:00:00-04:00,37.8984493074153,37.963666682533365,37.388353473821574,37.71211242675781,86606800,0.0,0.0,59.88512319713175,0.5910801764656668,35.732856826782225,32.256302165985105,103548300.0
2017-09-07 00:00:00-04:00,37.75403893758368,37.78897910426357,37.35108793792291,37.56071472167969,87714000,0.0,0.0,57.527055654495385,0.5431483127826908,35.81713752746582,32.317504806518556,102707700.0
2017-09-08 00:00:00-04:00,37.467546467779975,37.535091767309375,36.92484193250823,36.94813537597656,114446000,0.0,0.0,49.10214177664093,0.4505384055358661,35.87942237854004,32.37372357368469,100269140.0
2017-09-11 00:00:00-04:00,37.38369886793957,37.74472595411591,37.24161737805395,37.61661911010742,126323200,0.0,0.0,56.57587479571134,0.42617278285963067,35.96505340576172,32.43320423126221,101333880.0
2017-09-12 00:00:00-04:00,37.875154916994575,38.18959861736738,36.980742177111466,37.46754455566406,286856000,0.0,0.0,54.64872503527536,0.39033425040430814,36.04612525939942,32.49259521484375,111252140.0
2017-09-13 00:00:00-04:00,37.23694981866018,37.25791533696274,36.78042823433006,37.185707092285156,179629600,0.0,0.0,51.10448529500986,0.3353246139329684,36.123973007202146,32.54993282318115,114340520.0
2017-09-14 00:00:00-04:00,37.03199022957224,37.127484826851486,36.822359881166186,36.866615295410156,95042800,0.0,0.0,47.35948681362109,0.262949916503203,36.19270133972168,32.605928058624265,113558340.0
2017-09-15 00:00:00-04:00,36.910881288728575,37.493182055504654,36.801408460248126,37.23929977416992,196458400,0.0,0.0,51.8020306164045,0.23297932945498445,36.27519416809082,32.66391324043274,117793140.0
2017-09-18 00:00:00-04:00,37.292868099975266,37.38370687170587,36.80140614161699,36.957462310791016,113077600,0.0,0.0,48.47059048322898,0.18436030458122588,36.345321807861325,32.72157049179077,117961400.0
2017-09-19 00:00:00-04:00,37.153105416508424,37.213666952238235,36.903882613105765,36.97142791748047,83242400,0.0,0.0,48.6468279625883,0.14528156933534575,36.41164566040039,32.78048239707947,116849820.0
2017-09-20 00:00:00-04:00,36.77810477619086,36.861956205442226,35.83012123973316,36.351863861083984,211805600,0.0,0.0,41.81433230823746,0.06358478287078384,36.46339729309082,32.835824842453,123119180.0
2017-09-21 00:00:00-04:00,36.28897304494731,36.28897304494731,35.578565622840415,35.72763442993164,150046800,0.0,0.0,36.28475712672328,-0.05094336380017239,36.50168983459473,32.88895483970642,126741700.0
2017-09-22 00:00:00-04:00,35.296734239749,35.46676858657564,35.06847338265814,35.378257751464844,186581600,0.0,0.0,33.60608889655427,-0.16796334635395738,36.5235750579834,32.939371738433834,132107000.0
2017-09-25 00:00:00-04:00,34.935712069931256,35.36428450753414,34.7423878221462,35.06614685058594,177549200,0.0,0.0,31.37758244990053,-0.2826292923410989,36.533325119018556,32.986985769271854,135888440.0
2017-09-26 00:00:00-04:00,35.352631428347586,35.851080567151044,35.33166946109935,35.669403076171875,146640000,0.0,0.0,39.700695347513985,-0.3211234338245603,36.55272750854492,33.03636226654053,138027240.0
2017-09-27 00:00:00-04:00,35.823143856228384,36.037430111752734,35.76258230191636,35.92329788208008,102016800,0.0,0.0,42.842846349729975,-0.3273694184605276,36.57479476928711,33.084903192520144,137224700.0
2017-09-28 00:00:00-04:00,35.84409641492313,35.93493516844684,35.56692075430234,35.7020149230957,88022000,0.0,0.0,40.84512980745856,-0.3461844923995798,36.58807472229004,33.13308541297913,136171880.0
2017-09-29 00:00:00-04:00,35.685708417667065,35.89999459326319,35.40387338808492,35.89766311645508,105199200,0.0,0.0,43.35986569226388,-0.34137326148670866,36.608422927856445,33.18007180213928,136074820.0
2017-10-02 00:00:00-04:00,35.93027956667778,35.97453498662579,35.571583914714,35.82546615600586,74795200,0.0,0.0,42.63951841388277,-0.3394727866878213,36.62765197753906,33.22669720649719,136496360.0
2017-10-03 00:00:00-04:00,35.87204119119061,36.12359545099182,35.84875130203596,35.98151397705078,64921200,0.0,0.0,44.77508220084426,-0.3216669157313987,36.6415567779541,33.273378190994265,133848720.0
2017-10-04 00:00:00-04:00,35.78352872178293,35.83709936853621,35.51101253515113,35.74858856201172,80655200,0.0,0.0,42.246734727547434,-0.3226316719853912,36.647786941528324,33.318722019195555,133551140.0
2017-10-05 00:00:00-04:00,35.91163877835149,36.20512053804694,35.88136156571288,36.19347381591797,85135200,0.0,0.0,48.256679470483846,-0.28422139897266874,36.659573822021486,33.36551956176758,133422200.0
2017-10-06 00:00:00-04:00,36.09564033966873,36.21675982760827,36.00014221352256,36.17250442504883,69630400,0.0,0.0,48.003116484916966,-0.2525616618500095,36.6843978881836,33.41185567855835,131181420.0
2017-10-09 00:00:00-04:00,36.29129911567504,36.50558529280248,36.21676649297357,36.29828643798828,65051600,0.0,0.0,49.71008964424379,-0.21484493615646016,36.71665618896484,33.45869414329529,128117840.0
2017-10-10 00:00:00-04:00,36.349531579630025,36.801397407591345,36.12593014262862,36.31226348876953,62468000,0.0,0.0,49.90688240789079,-0.181731441192845,36.75276710510254,33.50648822784424,116898440.0
2017-10-11 00:00:00-04:00,36.32857844129487,36.56382665812951,36.277335692426874,36.46367263793945,67622400,0.0,0.0,52.093842512101006,-0.14163858348195646,36.785781173706056,33.55477479934692,111298080.0
2017-10-12 00:00:00-04:00,36.417071886230794,36.6546479129913,36.27265895658116,36.335548400878906,64500400,0.0,0.0,50.10055832434155,-0.11883342232318483,36.783333740234376,33.6015695476532,109770960.0
2017-10-13 00:00:00-04:00,36.505577701629406,36.633684507533886,36.43104509442666,36.566139221191406,65576800,0.0,0.0,53.54567834875358,-0.08121719446933184,36.792783126831054,33.650092363357544,103226880.0
